text,emotion
Z kazdym oddechem poczucie spokoju rosnie.,kontemplujacy
Zajme sie tym pozniej,neutralny
To moment ktorego nigdy nie zapomne!,szczesliwy
Znowu wszystko mi sie wymyka.,smutny
To musze jeszcze zweryfikowac,neutralny
To nie miesci sie w glowie. ,zdegustowany
Zaraz dostane zawalu!,przerazony
Za chwile podam szczegoly,neutralny
Nie dam rady za duzo!,przerazony
Znowu wszystko na nic jak to mozliwe?,zly
To jak najwspanialsza chwila!,szczesliwy
Nie moge oddychac!,przerazony
Zaraz nie wytrzymam tej presji!,przerazony
To absolutnie cudowne uczucie!,szczesliwy
Po prostu mam tego dosc,zly
To mnie przerasta!,przerazony
Jestem pelen pozytywnej energii!,szczesliwy
To nie do opisania jak jestem szczesliwy!,szczesliwy
Zaraz nie bede mogl sie ruszyc!,przerazony
Znowu czuje sie jakbym nie mial nadziei.,smutny
Wow az trudno uwierzyc!,zaskoczony
Znowu czuje sie jakbym nie mial nadziei na nic.,smutny
To mnie doslownie paralizuje!,przerazony
Jak mozna byc az tak nieodpowiedzialnym?,zdegustowany
Zaczynam tracic wiare w ludzi.,smutny
Zaraz to rozwiazemy,neutralny
Jak dlugo moze trwac piekno?,kontemplujacy
To nie jest jasne,neutralny
Jestem przerazony,przerazony
Trzeba to sprawdzic,neutralny
Zajmijmy sie tym powoli,neutralny
Serce bije spokojnie a umysl odpoczywa.,kontemplujacy
Wow to wyglada lepiej niz w moich najsmielszych marzeniach!,zaskoczony
To jak najwspanialsza chwila!,szczesliwy
Nie wiem jak przez to wszystko przebrnac.,smutny
Piekno gorskich szczytow sprawia ze moje mysli staja sie wyciszone i pelne spokoju.,kontemplujacy
Za moment to sprawdze,neutralny
Zajme sie tym jak bede gotowy,neutralny
Spokoj tej chwili otula moja dusze.,kontemplujacy
Nie wytrzymam tego dluzej,zly
Nie ogarniam tej zenady,zdegustowany
Jestem pelen entuzjazmu!,szczesliwy
To jak najlepsza decyzja!,szczesliwy
Jestem przepelniony nadzieja!,szczesliwy
To absolutnie fantastyczne uczucie!,szczesliwy
Po prostu nie wiem jak to rozwiazac,zly
Przejdzmy do tego,neutralny
Po prostu nie wiem jak to rozwiazac,zly
Nic mnie nie motywuje.,smutny
Skontaktuje sie z odpowiednia osoba,neutralny
Jestem totalnie zaskoczony to wyglada po prostu niesamowicie!,zaskoczony
Jestem juz tym wszystkim zmeczony,zly
To jest totalna porazka,zdegustowany
Jestem pelen ekscytacji!,szczesliwy
Nie moge uwierzyc wlasnym oczom,przerazony
Znowu nic sie nie udalo,zly
Ojej jestem mile zaskoczony!,zaskoczony
Zajmijmy sie tym pozniej,neutralny
Znowu kolejny blad,zdegustowany
Zglosze to po dokladniejszym sprawdzeniu,neutralny
Zaraz cos strasznego sie wydarzy!,przerazony
To uczucie wciaga mnie w dol,przerazony
To zupelnie wykracza poza granice przyzwoitosci. ,zdegustowany
Zastanawiam sie jak moge wprowadzic wiecej spokoju i harmonii w swoje zycie.,kontemplujacy
To jest naprawde cudowne przeroslo moje wyobrazenia!,zaskoczony
To uczucie pochlania mnie calkowicie,przerazony
Wow to jest totalnie zaskakujace ale w najbardziej pozytywny sposob!,zaskoczony
Wow to jest totalnie niesamowite co sie wlasnie stalo!,zaskoczony
Nie wiem jak przez to przejsc.,smutny
Chwile ktore spedzam w ciszy ucza mnie jak malo wiem o tym co naprawde jest wazne.,kontemplujacy
Sprawdze to pozniej,neutralny
Nie wiem jak przez to przejsc.,smutny
Wow to po prostu przeroslo moje oczekiwania w najlepszy sposob!,zaskoczony
Spokoj tej chwili rozlewa sie po moim ciele.,kontemplujacy
To mnie calkowicie rozczarowalo. ,zdegustowany
Potrzebuje chwile na refleksje,neutralny
Nie wiem jak znalezc radosc w tym wszystkim.,smutny
Wow to po prostu mnie oszolomilo w najbardziej pozytywny sposob!,zaskoczony
To mnie naprawde rozczarowuje. ,zdegustowany
Nie wiem jak sie z tego wyplatac,przerazony
Prosze chwile poczekac,neutralny
Musze to sprawdzic,neutralny
Wow to totalnie zmienia gre! ,zaskoczony
Nie wiem co robic to za duzo!,przerazony
To przekracza wszystkie granice nie wiem jak to wytlumaczyc. ,zdegustowany
Kazdy oddech przywraca mi rownowage.,kontemplujacy
Nic nie jest jak przedtem.,smutny
To jest absolutnie genialne nie moge uwierzyc jak to sie udalo!,zaskoczony
To moment ktory zmienil moje zycie!,szczesliwy
To uczucie jest jak sciana ktorej nie moge przeskoczyc,przerazony
To jest jak najgorsza noc,przerazony
Czuje sie tak zdegustowany,zdegustowany
Znowu czuje sie jakbym nie mial nikogo przy sobie.,smutny
Po prostu nie potrafie tego zniesc,zly
To kompletnie bez sensu,zdegustowany
To kwestia czasu,neutralny
Jestem pelen radosci i milosci!,szczesliwy
Wow to jest totalnie zaskakujace po prostu wow!,zaskoczony
Znowu czuje sie jakbym stal w martwym punkcie.,smutny
Jestem pelen euforii!,szczesliwy
Znowu wszystko na marne,zly
Chcialbym poznac szczegoly,neutralny
Zajmijmy sie tym teraz,neutralny
Potrzebuje jeszcze chwili,neutralny
Nie wiem jak to naprawic.,zly
Jestem pelen ekscytacji!,szczesliwy
To jak cudowna podroz!,szczesliwy
Nie moge tego udzwignac,przerazony
Ojej to po prostu zaskoczenie w najlepszym mozliwym sensie!,zaskoczony
Nie potrafie tego wytrzymac,zly
Jak to mozliwe ze ci ludzie nie maja zadnego poczucia odpowiedzialnosci za to co robia?,zdegustowany
Patrze na horyzont i czuje spokoj.,kontemplujacy
Za moment bedziemy mieli odpowiedz,neutralny
Wow to wyglada fenomenalnie nie spodziewalem sie czegos takiego!,zaskoczony
To najlepsze co moglo sie wydarzyc!,zaskoczony
Znowu wszystko na marne czemu?,zly
Zaraz to zalatwimy,neutralny
Nie mam juz cierpliwosci,zly
Jestem pelen radosci!,szczesliwy
To jest kompromitacja,zdegustowany
To mnie obezwladnia,przerazony
To jest straszne,przerazony
Czuje sie jakbym tracil grunt pod nogami.,smutny
To jest haniebne,zdegustowany
To jak wspaniala okazja!,szczesliwy
Nie wiem jak przejsc przez to.,smutny
Nie wierze w to co widze,przerazony
Sprawdze wszystkie opcje,neutralny
To jak najpiekniejsza chwila!,szczesliwy
To idealne zakonczenie!,szczesliwy
Jestem pelen nadziei i szczescia!,szczesliwy
To po prostu zbyt trudne,zly
Za chwile podam odpowiedz,neutralny
Jestem pelen pozytywnych mysli i energii!,szczesliwy
To wspaniale doswiadczenie!,szczesliwy
To jest naprawde cos niezwyklego!,zaskoczony
Ta chwila pozwala mi poczuc jak spokoj przenika moje cialo.,kontemplujacy
Po prostu czuje sie uwieziony,zly
To wszystko wydaje sie bez sensu,zdegustowany
Sprawdze to po rozmowie,neutralny
Nie wiem co mam robic!,przerazony
Znowu czuje sie jakbym nie mial sensu.,smutny
To zalatwimy w odpowiednim czasie,neutralny
Jestem pelen radosci i entuzjazmu!,szczesliwy
Jak to mozna bylo tak popelnic?,zly
To cudowna chwila!,szczesliwy
To jest tak niewiarygodne. ,zdegustowany
Po prostu nie wiem co teraz,zly
Za chwile sprawdzimy,neutralny
Po prostu nie wiem co z tym zrobic,zly
Mozemy to zrobic pozniej,neutralny
Nie wiem co robic dalej,zly
To nie zasluguje na zadne uznanie,zdegustowany
Znowu wszystko na marne czemu musze przez to przechodzic?,zly
O matko to jest jak marzenie!,zaskoczony
Nie wiem co robic dalej,przerazony
To wyglada na cos czego nie da sie naprawic. ,zdegustowany
Wow to jest zupelnie nieoczekiwane ale w najlepszym mozliwym sensie!,zaskoczony
Chcialbym to przeanalizowac,neutralny
Za chwile wroce z odpowiedzia,neutralny
Zasluguje na cos lepszego a nie to!,zly
Za moment to zweryfikuje,neutralny
Nie wiem co sie dzieje,przerazony
To jest idealne!,zaskoczony
Z kazdym oddechem czuje jak moje cialo staje sie coraz bardziej zharmonizowane.,kontemplujacy
Skontaktuje sie z kims,neutralny
Potrzebuje chwile czasu,neutralny
Musze to jeszcze sprawdzic,neutralny
To cudowne uczucie byc tutaj!,szczesliwy
W tej chwili czuje jak kazda mysl staje sie bardziej wywazona.,kontemplujacy
Po prostu nie potrafie tego wytrzymac,zly
Nie da sie tego strawic,zdegustowany
Jestem pelen nadziei!,szczesliwy
Zatrzymuje sie na chwile by poczuc jak kazda mysl staje sie bardziej przejrzysta.,kontemplujacy
Jestem pelen radosci!,szczesliwy
Po prostu nie wiem co robic dalej,zly
To po prostu nie jest mozliwe. ,zdegustowany
To wykracza poza moje wyobrazenia. ,zdegustowany
Po prostu mam dosc tego wszystkiego,zly
Patrzac na cienie drzew czuje jak kazdy moment jest pelen ukrytej glebi.,kontemplujacy
W chwilach ciszy ucze sie jak byc obecnym i czuc pelnie tego co mnie otacza.,kontemplujacy
Nie moge uwierzyc ze doprowadzilismy do takiej katastrofy. ,zdegustowany
Nie potrafie znalezc sposobu na to uczucie,przerazony
Zaraz sprawdze co sie da zrobic,neutralny
Za moment przygotuje odpowiedz,neutralny
Znowu wszystko na marne,zly
To mnie naprawde doprowadza do szalu.,zly
To jest moment ktory koi dusze.,kontemplujacy
Nie wiem jak przez to przejsc.,smutny
To absolutnie fenomenalne!,szczesliwy
Ojej to wyglada fantastycznie jestem w szoku!,zaskoczony
Znowu czuje sie tak jakbym nie mial celu.,smutny
Zaraz sie tym zajme,neutralny
Znowu czuje sie jakbym nie mial celu w zyciu.,smutny
To absolutnie wykracza poza moja wyobraznie!,zaskoczony
Nie wiem jak to wszystko naprawic.,smutny
Nie wiem jak przetrwac ten mrok.,smutny
Skontaktuje sie z odpowiednimi osobami,neutralny
Jakie to wszystko jest pelne harmonii.,kontemplujacy
Zglosze to po rozmowie z odpowiednia osoba,neutralny
To przeroslo wszelkie granice,zdegustowany
Nic juz nie jest wazne.,smutny
To jest tragiczne,zdegustowany
Po prostu nie wiem jak to rozwiazac,zly
Zaraz wybuchne!,przerazony
Nie wiem jak dlugo jeszcze dam rade.,smutny
To mnie przerasta,zdegustowany
To sie wymyka spod kontroli,przerazony
Jestem pelen zadowolenia!,szczesliwy
Przygotuje odpowiedz,neutralny
Nie mam nadziei na przyszlosc.,smutny
Nie wiem jak przejsc przez ten mrok.,smutny
Wow naprawde to sie udalo!,zaskoczony
Zaraz rozwiazemy problem,neutralny
To mnie niszczy fizycznie i psychicznie,przerazony
Potrzebuje kilku minut,neutralny
Z kazda chwila odpoczynku czuje jak moje mysli staja sie coraz bardziej wywazone.,kontemplujacy
Znowu wszystko sie rozpadlo jak to mozliwe?,zly
Nie moge tego zaakceptowac,zdegustowany
Nie moge sie uspokoic,przerazony
Z kazda chwila tej ciszy czuje jak moje cialo staje sie coraz bardziej spokojne.,kontemplujacy
Zachod slonca w pelnej ciszy daje mi poczucie ze kazda chwila ma swoje miejsce.,kontemplujacy
To jest absurdalne,zdegustowany
Czuje sie jakbym stal na krawedzi.,smutny
Zgubilem sie w swoim smutku.,smutny
Nie potrafie juz walczyc.,smutny
Zaraz sie to skonczy prawda?!,przerazony
To wykracza poza moje wyobrazenia!,zaskoczony
To mnie calkowicie paralizuje!,przerazony
To chyba nie jest prawda,zdegustowany
Sprawdze to pozniej,neutralny
Nie wiedzialem ze to jest mozliwe!,zaskoczony
Jestem wypalony emocjonalnie.,smutny
Jestem zachwycony tym wszystkim!,szczesliwy
To mnie naprawde zaskoczylo,zdegustowany
Nie wiem co dalej,zdegustowany
Potrzebuje chwili na decyzje,neutralny
Nie widze konca tej ciemnosci.,smutny
Potrzebuje chwili na przemyslenie,neutralny
To jak spelnione marzenie!,szczesliwy
To jakis zart,przerazony
Zastanawiam sie jak wiele czasu spedzamy na martwieniu sie o rzeczy ktore nigdy sie nie zdarza.,kontemplujacy
Wow jestem pozytywnie zdumiony!,zaskoczony
Zaraz oszaleje z tego!,przerazony
To jest cos cudownego!,zaskoczony
Znowu czuje sie jakbym byl sam.,smutny
Caly czas to samo,zdegustowany
Chwile kontemplacji przypominaja mi ze zycie nie polega na gonitwie za czyms ale na docenianiu tu i teraz.,kontemplujacy
Nie wiem jak to wytrzymam,przerazony
Jestem pelen ekscytacji i szczescia!,szczesliwy
Sprawdze dostepne opcje,neutralny
To musze jeszcze sprawdzic,neutralny
Wow to wyglada absolutnie oszalamiajaco!,zaskoczony
Wow jestem w szoku!,zaskoczony
Znowu nie udalo sie po raz kolejny,zly
Potrzebuje kilku minut aby to zweryfikowac,neutralny
Nie wiem jak to zniose,przerazony
To prawdziwe blogoslawienstwo!,szczesliwy
Czuje sie jakbym nie mial dokad pojsc.,smutny
Wow jaka cudowna niespodzianka!,zaskoczony
Nie wiem co sie stanie!,przerazony
Zajme sie tym pozniej,neutralny
Naprawde nie wiem jak sobie z tym poradzic to sprawia ze czuje sie tak zdegustowany jak nigdy wczesniej,zdegustowany
Po prostu nie mam sily na to wszystko,zly
O rety co za radosc!,zaskoczony
Jestem pelen szczescia i optymizmu!,szczesliwy
Zajmijmy sie tym teraz,neutralny
O matko to wyglada tak fenomenalnie ze az nie moge tego uwierzyc!,zaskoczony
Nic juz nie jest takie samo.,smutny
To jak spelnione marzenie!,szczesliwy
To uczucie mnie ogarnia cala,przerazony
Nie wiem jak poradzic sobie z tymi uczuciami.,smutny
To rozwiazemy pozniej,neutralny
To uczucie rozdziera mnie na kawalki,przerazony
Patrze na chmure na niebie i czuje jak wszystko wokol mnie zwalnia.,kontemplujacy
Nie potrafie juz nic zmienic.,smutny
Nie potrafie odnalezc sensu w tym wszystkim.,smutny
Nie wiem jak przez to przejsc.,smutny
Kazdy kolejny krok tylko sprawia ze sytuacja staje sie coraz bardziej beznadziejna. ,zdegustowany
To wszystko jest po prostu nie do zniesienia!,zly
Zastanawiam sie czy w ogole jest jakis sposob by to naprawic bo obecnie wszystko wydaje sie stracone. ,zdegustowany
Co teraz?!,przerazony
Nie potrafie tego zrozumiec. ,zdegustowany
Nie mam juz cierpliwosci,zdegustowany
Kazdy oddech przywraca mi harmonie.,kontemplujacy
Jestem pelen radosci i pozytywnych emocji!,szczesliwy
Nie wiem co o tym sadzic. ,zdegustowany
Znowu czuje sie jakbym byl sam na swiecie.,smutny
Kazda chwila jest pelna piekna.,kontemplujacy
Jak mozna pozwolic na cos takiego?,zdegustowany
Znowu zaczynam od zera po raz kolejny,zly
To przeroslo moje najwieksze oczekiwania!,zaskoczony
Zawsze marzylem o tym i w koncu to sie spelnilo!,szczesliwy
Znowu czuje sie odrzucony.,smutny
Zaraz sie to skonczy prawda?!,przerazony
Nie wiem co powiedziec to mnie zupelnie zaskoczylo! ,zaskoczony
To absolutnie wspanialy dzien!,szczesliwy
To jest zupelnie nie do zaakceptowania,zdegustowany
Zatrzymuje sie by poczuc jak spokoj tego miejsca wplywa na moje cialo.,kontemplujacy
Sprawdze to jeszcze raz,neutralny
To przekracza moje wyobrazenia. ,zdegustowany
To do zrealizowania pozniej,neutralny
Rownowaga przywraca mi pelnie spokoju.,kontemplujacy
Za chwile bede mial odpowiedz,neutralny
To jest bez sensu,zly
To cudowny moment!,szczesliwy
W tej chwili ciszy czuje jak moj umysl staje sie spokojny a serce pelne pokoju.,kontemplujacy
Wow to jest po prostu oszalamiajace nigdy bym nie pomyslal ze to bedzie takie swietne!,zaskoczony
To niesamowite jak sie czuje!,szczesliwy
Nie wiem jak poradzic sobie z tym wszystkim,zly
Kazda sekunda ciszy wypelnia mnie spokojem ktory uspokaja moje mysli.,kontemplujacy
Znowu to sie stalo czemu ja?,zly
Cala sytuacja jest po prostu absurdalna nie wiem co z tym zrobic. ,zdegustowany
Znowu wszystko sie sypie,zly
O rany to bylo bardzo pozytywne!,zaskoczony
To niesamowite jak cos co mialo byc proste moglo zakonczyc sie w ten sposob. ,zdegustowany
Po prostu czuje sie przygnebiony,zly
Znowu wszystko sie wali czemu?,zly
Naprawde? To cudowne!,zaskoczony
Nie moge poradzic sobie z tym stresem.,smutny
To uczucie trzyma mnie w swojej mocy,przerazony
Czuje sie tak jakby wszystko bylo przeciwko mnie.,smutny
To absolutnie nie do przyjecia,zdegustowany
Jestem pelen emocji!,szczesliwy
To wyglada tak dobrze ze nie potrafie tego ogarnac!,zaskoczony
Nie potrafie tego zrozumiec,zdegustowany
To jest naprawde zaskakujace! ,zaskoczony
O matko to jest niesamowite jak to sie udalo!,zaskoczony
Czuje sie jakbym mial zaraz umierac!,przerazony
To jest skandaliczne,zdegustowany
Nie potrafie tego zaakceptowac. ,zdegustowany
Nie wytrzymam juz dluzej tej presji,zly
Zupelnie tego nie akceptuje. ,zdegustowany
To cudowna chwila pelna emocji!,szczesliwy
Podziwiam zachod slonca i czuje jak moje serce bije w rytm natury.,kontemplujacy
Mimo ze tak staram sie poprawic swoje podejscie zauwazam ze wszystko wokol mnie staje sie tylko coraz bardziej chaotyczne i przytlaczajace.,zdegustowany
Czuje ze kazdy dzien przynosi tylko wiecej problemow ktore juz teraz wydaja sie nie do rozwiazania. ,zdegustowany
Nie moge uwierzyc ze to sie dzieje!,zly
Znowu musze wszystko zaczynac od nowa,zly
To jak najlepsza decyzja!,szczesliwy
Zatrzymuje sie na chwile by poczuc jak kazda sekunda tej chwili staje sie pelna spokoju.,kontemplujacy
Czuje sie jak na granicy dwoch swiatow.,kontemplujacy
To jest wyjatkowo udane!,zaskoczony
To tylko kwestia czasu,neutralny
Znowu to samo nie wiem jak to przezyc,zly
Czuje sie w pelni tu i teraz.,kontemplujacy
Co mam zrobic z tym strachem?!,przerazony
To uczucie jest jak burza ktorej nie moge uniknac,przerazony
Nie wiem jak przejsc przez to wszystko.,smutny
To jest jak cos co widzialem tylko w filmach!,zaskoczony
Czuje sie jakbym stal na skraju.,smutny
Nie widze zadnego rozwiazania.,smutny
Jakie to wszystko jest spokojne.,kontemplujacy
To jest nie do pomyslenia,zdegustowany
Zaraz znajde odpowiedz,neutralny
Jestem zrozpaczony.,smutny
Nie wiem jak moge wytrzymac jeszcze dluzej,przerazony
Zaraz przeanalizuje,neutralny
Chwile ciszy pozwalaja mi zastanowic sie nad tym co naprawde jest dla mnie wazne.,kontemplujacy
Po prostu nie moge zniesc tej sytuacji,zly
Nie moge tego ogladac,zdegustowany
Skontaktuje sie z kims odpowiedzialnym,neutralny
Zastanawiam sie jak wiele z tego co przezywamy jest wynikiem naszych wyborow.,kontemplujacy
To uczucie otacza mnie jak siec,przerazony
Nie wytrzymam tego,zdegustowany
To najlepszy moment w moim zyciu!,szczesliwy
Cisza tej chwili przywraca mi pelna rownowage ciala i umyslu.,kontemplujacy
Czuje sie beznadziejnie!,przerazony
Znowu czuje sie jakbym bladzil po ciemnej drodze.,smutny
Znowu to samo czemu nie moge tego zniesc?,zly
To kwestia czasu,neutralny
Znowu zaczynam wszystko od nowa,zly
Wydaje mi sie ze zaczynamy tracic kontrole nad sytuacja a kazdy krok pogarsza sprawy zamiast je poprawic. ,zdegustowany
Zaraz wybuchne ze strachu!,przerazony
To uczucie jest jak trujacy gaz,przerazony
Znowu to sie stalo nie wiem co robic,zly
Zaraz cos sie wydarzy czuje to!,przerazony
To wyglada na katastrofe. ,zdegustowany
To moment ktory zmienia wszystko!,szczesliwy
Nie wiem jak sobie z tym poradzic.,smutny
Zatrzymuje sie na chwile by poczuc jak wazne sa drobne gesty milosci.,kontemplujacy
To mnie bardzo zranilo.,smutny
To naprawde mnie przerasta. ,zdegustowany
Znowu to samo czemu nie moge tego zniesc?,zly
Z kazda minuta spokoju czuje jak moje mysli staja sie spokojniejsze.,kontemplujacy
To po prostu za duzo nie moge tego zniesc! ,zdegustowany
To mnie znowu zniszczylo!,zly
Chwile to zajmie,neutralny
Nie moge zapanowac nad drzeniem,przerazony
Jakie to wszystko jest pelne ciszy.,kontemplujacy
Nie widze juz zadnych szans.,smutny
W tej chwili czuje jak moje mysli staja sie coraz bardziej klarowne a serce spokojniejsze.,kontemplujacy
Nie mam sily na nic.,smutny
,smutny
Chcialbym dowiedziec sie wiecej,neutralny
Wow to cos czego w ogole nie spodziewalem sie!,zaskoczony
Jestem w totalnym szoku nie spodziewalem sie takiego efektu!,zaskoczony
Nie wiem jak to rozwiazac,zly
Nie da sie tego zniesc,zdegustowany
Za chwile znajde odpowiedz,neutralny
To jak wspaniala podroz!,szczesliwy
Jestem pelen radosci!,szczesliwy
Czuje jak spokoj wypelnia mnie od srodka.,kontemplujacy
Potrzebuje kilku minut,neutralny
Chwile milczenia przypominaja mi jak malo potrzeba by poczuc pelnie.,kontemplujacy
Prosze o chwile cierpliwosci,neutralny
Chwila wytchnienia jest jak zrozumienie ze kazda rzecz ma swoje miejsce.,kontemplujacy
Znowu wszystko sie zmienia na gorsze,zly
Za chwile wroce z odpowiedzia,neutralny
Ojej jestem zachwycony tym jak to wyszlo!,zaskoczony
Chwileczke musze to zrobic,neutralny
Zalatwimy to wkrotce,neutralny
Chwila samotnosci pozwala mi poczuc jak kazdy detal staje sie pelen znaczenia.,kontemplujacy
Zaraz znajde odpowiedz,neutralny
Za moment bedziemy mieli odpowiedz,neutralny
